"","Year","Month","Day","Site","Depth","Transect","Observer","Species_Code","Coral_genus","Coral_spp","length","width","height","coral_SA"
"266",1999,NA,NA,"Coral City ",9,"7","CK","OANN","Orbicella","annularis","45","","48",NA
"267",1999,NA,NA,"Coral City ",9.8,"8","CH","OANN","Orbicella","annularis","50","","50",NA
"268",1999,NA,NA,"Coral City ",9.8,"8","CH","OANN","Orbicella","annularis","45","","50",NA
"269",1999,NA,NA,"Coral City ",9.8,"8","CH","OANN","Orbicella","annularis","90","","30",NA
"270",1999,NA,NA,"Coral City ",9.8,"8","CH","OFRA","Orbicella","franksi","100","","130",NA
"271",1999,NA,NA,"Coral City ",9.8,"8","CH","PSTR","Pseudodiploria","strigosa","35","","25",NA
"272",1999,NA,NA,"Coral City ",9.8,"8","CH","DLAB","Diploria","labyrinthiformis","30","","20",NA
"273",1999,NA,NA,"Coral City ",9.8,"8","CH","SSID","Siderastrea","siderea","40","","25",NA
"274",1999,NA,NA,"Coral City ",9.8,"8","CH","OANN","Orbicella","annularis","55","","20",NA
"275",1999,NA,NA,"Coral City ",9.8,"8","CH","OFAV","Orbicella","faveolata","40","","10",NA
"276",1999,NA,NA,"Coral City ",9.8,"8","CH","MCAV","Montastraea","cavernosa","30","","30",NA
"277",1999,NA,NA,"Coral City ",9.8,"8","CH","SSID","Siderastrea","siderea","30","","15",NA
"278",1999,NA,NA,"Coral City ",10,"8","CH","OANN","Orbicella","annularis","30","","20",NA
"279",1999,NA,NA,"Coral City ",9.8,"9","CH","PSTR","Pseudodiploria","strigosa","80","","10",NA
"280",1999,NA,NA,"Coral City ",9.8,"9","CH","MILL","Millepora",NA,"20","","40",NA
"281",1999,NA,NA,"Coral City ",9.8,"9","CH","AAGA","Agaricia","agaricites","15","","5",NA
"282",1999,NA,NA,"Coral City ",9.8,"9","CH","OFAV","Orbicella","faveolata","60","","20",NA
"283",1999,NA,NA,"Coral City ",9.8,"9","CH","OANN","Orbicella","annularis","40","","40",NA
"284",1999,NA,NA,"Coral City ",9.8,"9","CH","AAGA","Agaricia","agaricites","25","","30",NA
"285",1999,NA,NA,"Coral City ",9.8,"9","CH","OANN","Orbicella","annularis","70","","40",NA
"286",1999,NA,NA,"Coral City ",9.8,"9","CH","OFAV","Orbicella","faveolata","35","","15",NA
"287",1999,NA,NA,"Coral City ",10,"9","CH","PSTR","Pseudodiploria","strigosa","5","","30",NA
"288",1999,NA,NA,"Coral City ",10,"10","CH","AAGA","Agaricia","agaricites","25","","30",NA
"289",1999,NA,NA,"Coral City ",10,"10","CH","MILL","Millepora",NA,"30","","20",NA
"290",1999,NA,NA,"Coral City ",10,"10","CH","AAGA","Agaricia","agaricites","20","","30",NA
"291",1999,NA,NA,"Coral City ",10,"10","CH","OFAV","Orbicella","faveolata","55","","30",NA
"292",1999,NA,NA,"Coral City ",10,"10","CH","DLAB","Diploria","labyrinthiformis","35","","15",NA
"293",1999,NA,NA,"Coral City ",10,"10","CH","DLAB","Diploria","labyrinthiformis","40","","25",NA
"294",1999,NA,NA,"Coral City ",10,"10","CH","OFAV","Orbicella","faveolata","65","","50",NA
"295",1999,NA,NA,"Coral City ",10,"10","CH","OFAV","Orbicella","faveolata","40","","30",NA
"296",1999,NA,NA,"Coral City ",10,"10","CH","PPOR","Porites","porites","50","","30",NA
"297",1999,NA,NA,"Coral City ",10,"10","CH","OANN","Orbicella","annularis","45","","30",NA
"298",1999,NA,NA,"Coral City ",10,"10","CH","OFAV","Orbicella","faveolata","30","","40",NA
"299",1999,NA,NA,"Coral City ",10.7,"10","CH","OANN","Orbicella","annularis","45","","35",NA
"300",1999,NA,NA,"Coral City ",10.7,"11","JH","OANN","Orbicella","annularis","30","","35",NA
"301",1999,NA,NA,"Coral City ",10.7,"11","JH","OFAV","Orbicella","faveolata","70","","70",NA
"302",1999,NA,NA,"Coral City ",10.7,"11","JH","PSTR","Pseudodiploria","strigosa","40","","38",NA
"303",1999,NA,NA,"Coral City ",10.7,"11","JH","PSTR","Pseudodiploria","strigosa","40","","18",NA
"304",1999,NA,NA,"Coral City ",10.7,"11","JH","OANN","Orbicella","annularis","32","","30",NA
"305",1999,NA,NA,"Coral City ",10.7,"11","JH","OANN","Orbicella","annularis","30","","42",NA
"306",1999,NA,NA,"Coral City ",10.7,"11","JH","PSTR","Pseudodiploria","strigosa","3","","24",NA
"307",1999,NA,NA,"Coral City ",10.7,"11","JH","PAST","Porites","astreoides","25","","18",NA
"308",1999,NA,NA,"Coral City ",10.7,"11","RG","OFRA","Orbicella","franksi","60","","30",NA
"309",1999,NA,NA,"Coral City ",10.7,"11","RG","OFRA","Orbicella","franksi","70","","60",NA
"310",1999,NA,NA,"Coral City ",10.7,"11","RG","PPOR","Porites","porites","50","","30",NA
"311",1999,NA,NA,"Coral City ",10.7,"11","RG","AAGA","Agaricia","agaricites","20","","5",NA
"312",1999,NA,NA,"Coral City ",10.7,"11","RG","APAL","Acropora","palmata","40","","60",NA
"313",1999,NA,NA,"Coral City ",10.7,"11","RG","DLAB","Diploria","labyrinthiformis","20","","5",NA
"314",1999,NA,NA,"Coral City ",10.7,"11","RG","OFRA","Orbicella","franksi","35","","5",NA
"315",1999,NA,NA,"Coral City ",10,"11","RG","OANN","Orbicella","annularis","40","","30",NA
"316",1999,NA,NA,"Coral City ",9,"12","RG","PSTR","Pseudodiploria","strigosa","30","","25",NA
"317",1999,NA,NA,"Coral City ",9,"12","RG","OANN","Orbicella","annularis","40","","20",NA
"318",1999,NA,NA,"Coral City ",9,"12","RG","MCAV","Montastraea","cavernosa","30","","5",NA
"319",1999,NA,NA,"Coral City ",9,"12","RG","PSTR","Pseudodiploria","strigosa","30","","20",NA
"320",1999,NA,NA,"Coral City ",9,"12","RG","SSID","Siderastrea","siderea","35","","15",NA
"321",1999,NA,NA,"Coral City ",9,"12","RG","DLAB","Diploria","labyrinthiformis","20","","10",NA
"322",1999,NA,NA,"Coral City ",9,"12","RG","PSTR","Pseudodiploria","strigosa","30","","10",NA
"323",1999,NA,NA,"Coral City ",10,"12","RG","OANN","Orbicella","annularis","20","","10",NA
"324",1999,NA,NA,"Coral City ",10,"13","RG","PSTR","Pseudodiploria","strigosa","20","","5",NA
"325",1999,NA,NA,"Coral City ",10,"13","RG","MCAV","Montastraea","cavernosa","15","","20",NA
"326",1999,NA,NA,"Coral City ",10,"13","RG","PPOR","Porites","porites","30","","20",NA
"327",1999,NA,NA,"Coral City ",10,"13","RG","MCAV","Montastraea","cavernosa","20","","10",NA
"328",1999,NA,NA,"Coral City ",10,"13","RG","MCAV","Montastraea","cavernosa","20","","20",NA
"329",1999,NA,NA,"Coral City ",10,"13","RG","PSTR","Pseudodiploria","strigosa","30","","20",NA
"330",1999,NA,NA,"Coral City ",10,"13","RG","SSID","Siderastrea","siderea","30","","20",NA
"331",1999,NA,NA,"Coral City ",10,"13","RG","SSID","Siderastrea","siderea","20","","10",NA
"332",1999,NA,NA,"Coral City ",10,"13","RG","OFAV","Orbicella","faveolata","20","","10",NA
"333",1999,NA,NA,"Coral City ",10,"13","RG","OANN","Orbicella","annularis","30","","20",NA
"334",1999,NA,NA,"Coral City ",10,"13","RG","OFAV","Orbicella","faveolata","50","","30",NA
"335",1999,NA,NA,"Coral City ",10,"13","RG","OFAV","Orbicella","faveolata","40","","30",NA
"336",1999,NA,NA,"Coral City ",10,"13","RG","AAGA","Agaricia","agaricites","20","","20",NA
"337",1999,NA,NA,"Coral City ",10,"14","RG","OANN","Orbicella","annularis","10","","10",NA
"338",1999,NA,NA,"Coral City ",10,"14","RG","MCAV","Montastraea","cavernosa","10","","20",NA
"339",1999,NA,NA,"Coral City ",10,"14","RG","SSID","Siderastrea","siderea","20","","10",NA
"340",1999,NA,NA,"Coral City ",10,"14","RG","SSID","Siderastrea","siderea","20","","10",NA
"341",1999,NA,NA,"Coral City ",10,"14","RG","PSTR","Pseudodiploria","strigosa","20","","10",NA
"342",1999,NA,NA,"Coral City ",10,"14","RG","AAGA","Agaricia","agaricites","30","","20",NA
"343",1999,NA,NA,"Coral City ",10,"14","RG","OANN","Orbicella","annularis","40","","20",NA
"344",1999,NA,NA,"Coral City ",10,"14","RG","PPOR","Porites","porites","20","","20",NA
"345",1999,NA,NA,"Coral City ",10,"14","RG","OFRA","Orbicella","franksi","20","","20",NA
"346",1999,NA,NA,"Coral City ",10,"14","RG","OFAV","Orbicella","faveolata","50","","10",NA
"347",1999,NA,NA,"Coral City ",10,"14","RG","MILL","Millepora",NA,"10","","40",NA
"348",1999,NA,NA,"Coral City ",10.7,"14","RG","OFAV","Orbicella","faveolata","20","","10",NA
"349",1999,NA,NA,"Mixing Bowl ",13,"1","JH","PAST","Porites","astreoides","12","","9",NA
"350",1999,NA,NA,"Mixing Bowl ",13,"1","JH","OFAV","Orbicella","faveolata","23","","30",NA
"351",1999,NA,NA,"Mixing Bowl ",13,"1","JH","AAGA","Agaricia","agaricites","20","","13",NA
"352",1999,NA,NA,"Mixing Bowl ",13,"1","JH","OFAV","Orbicella","faveolata","43","","22",NA
"353",1999,NA,NA,"Mixing Bowl ",13,"1","JH","AAGA","Agaricia","agaricites","20","","28",NA
"354",1999,NA,NA,"Mixing Bowl ",13,"1","JH","AAGA","Agaricia","agaricites","33","","28",NA
"355",1999,NA,NA,"Mixing Bowl ",13,"1","JH","OFAV","Orbicella","faveolata","50","","25",NA
"356",1999,NA,NA,"Mixing Bowl ",13,"1","JH","PSTR","Pseudodiploria","strigosa","30","","17",NA
"357",1999,NA,NA,"Mixing Bowl ",13,"1","JH","AAGA","Agaricia","agaricites","62","","44",NA
"358",1999,NA,NA,"Mixing Bowl ",13,"1","JH","OFAV","Orbicella","faveolata","62","","52",NA
"359",1999,NA,NA,"Mixing Bowl ",13,"1","JH","OFAV","Orbicella","faveolata","31","","22",NA
"360",1999,NA,NA,"Mixing Bowl ",13,"1","JH","AAGA","Agaricia","agaricites","13","","13",NA
"361",1999,NA,NA,"Mixing Bowl ",13,"2","JH","SSID","Siderastrea","siderea","32","","30",NA
"362",1999,NA,NA,"Mixing Bowl ",13,"2","JH","AAGA","Agaricia","agaricites","21","","17",NA
"363",1999,NA,NA,"Mixing Bowl ",13,"2","JH","AAGA","Agaricia","agaricites","39","","42",NA
"364",1999,NA,NA,"Mixing Bowl ",13,"2","JH","AAGA","Agaricia","agaricites","37","","43",NA
"365",1999,NA,NA,"Mixing Bowl ",13,"2","JH","OFAV","Orbicella","faveolata","100","","150",NA
"366",1999,NA,NA,"Mixing Bowl ",13,"2","JH","DLAB","Diploria","labyrinthiformis","50","","35",NA
"367",1999,NA,NA,"Mixing Bowl ",13,"2","JH","AAGA","Agaricia","agaricites","18","","18",NA
"368",1999,NA,NA,"Mixing Bowl ",13,"2","JH","AAGA","Agaricia","agaricites","19","","9",NA
"369",1999,NA,NA,"Mixing Bowl ",13,"2","JH","OFAV","Orbicella","faveolata","88","","52",NA
"370",1999,NA,NA,"Mixing Bowl ",13,"2","JH","AAGA","Agaricia","agaricites","28","","12",NA
"371",1999,NA,NA,"Mixing Bowl ",13,"2","JH","OANN","Orbicella","annularis","23","","30",NA
"372",1999,NA,NA,"Mixing Bowl ",12,"3","CH","OFRA","Orbicella","franksi","45","","40",NA
"373",1999,NA,NA,"Mixing Bowl ",12,"3","CH","MCAV","Montastraea","cavernosa","50","","55",NA
"374",1999,NA,NA,"Mixing Bowl ",12,"3","CH","OFAV","Orbicella","faveolata","40","","40",NA
"375",1999,NA,NA,"Mixing Bowl ",12,"3","CH","PPOR","Porites","porites","45","","10",NA
"376",1999,NA,NA,"Mixing Bowl ",12,"3","CH","OFRA","Orbicella","franksi","45","","40",NA
"377",1999,NA,NA,"Mixing Bowl ",12,"3","CH","AAGA","Agaricia","agaricites","20","","15",NA
"378",1999,NA,NA,"Mixing Bowl ",12,"3","CH","PAST","Porites","astreoides","30","","20",NA
"379",1999,NA,NA,"Mixing Bowl ",12,"3","CH","AAGA","Agaricia","agaricites","40","","20",NA
"380",1999,NA,NA,"Mixing Bowl ",12,"3","CH","PAST","Porites","astreoides","25","","10",NA
"381",1999,NA,NA,"Mixing Bowl ",12,"3","CH","OFAV","Orbicella","faveolata","30","","35",NA
"382",1999,NA,NA,"Mixing Bowl ",12,"3","CH","AAGA","Agaricia","agaricites","40","","30",NA
"383",1999,NA,NA,"Mixing Bowl ",12.5,"3","CH","AAGA","Agaricia","agaricites","25","","20",NA
"384",1999,NA,NA,"Mixing Bowl ",11.6,"4","CH","OFRA","Orbicella","franksi","80","","100",NA
"385",1999,NA,NA,"Mixing Bowl ",11.6,"4","CH","PPOR","Porites","porites","30","","15",NA
"386",1999,NA,NA,"Mixing Bowl ",11.6,"4","CH","OANN","Orbicella","annularis","35","","25",NA
"387",1999,NA,NA,"Mixing Bowl ",11.6,"4","CH","PPOR","Porites","porites","30","","0.2",NA
"388",1999,NA,NA,"Mixing Bowl ",11.6,"4","CH","AAGA","Agaricia","agaricites","20","","20",NA
"389",1999,NA,NA,"Mixing Bowl ",11.6,"4","CH","OFAV","Orbicella","faveolata","40","","70",NA
"390",1999,NA,NA,"Mixing Bowl ",11.6,"4","CH","AAGA","Agaricia","agaricites","40","","10",NA
"391",1999,NA,NA,"Mixing Bowl ",11.6,"4","CH","AAGA","Agaricia","agaricites","40","","20",NA
"392",1999,NA,NA,"Mixing Bowl ",12,"4","CH","SSID","Siderastrea","siderea","40","","10",NA
"393",1999,NA,NA,"Mixing Bowl ",11.3,"5","CH","OFAV","Orbicella","faveolata","20","","20",NA
"394",1999,NA,NA,"Mixing Bowl ",11.3,"5","CH","PSTR","Pseudodiploria","strigosa","35","","25",NA
"395",1999,NA,NA,"Mixing Bowl ",11.3,"5","CH","OANN","Orbicella","annularis","40","","40",NA
"396",1999,NA,NA,"Mixing Bowl ",11.3,"5","CH","OFAV","Orbicella","faveolata","50","","70",NA
"397",1999,NA,NA,"Mixing Bowl ",11.3,"5","CH","OFRA","Orbicella","franksi","50","","55",NA
"398",1999,NA,NA,"Mixing Bowl ",11.3,"5","CH","PAST","Porites","astreoides","30","","10",NA
"399",1999,NA,NA,"Mixing Bowl ",11.3,"5","CH","MCAV","Montastraea","cavernosa","40","","20",NA
"400",1999,NA,NA,"Mixing Bowl ",11.3,"5","CH","PAST","Porites","astreoides","25","","45",NA
"401",1999,NA,NA,"Mixing Bowl ",11.3,"5","CH","SSID","Siderastrea","siderea","50","","20",NA
"402",1999,NA,NA,"Mixing Bowl ",11.3,"5","CH","OFRA","Orbicella","franksi","30","","40",NA
"403",1999,NA,NA,"Mixing Bowl ",11.3,"5","CH","OFAV","Orbicella","faveolata","50","","60",NA
"404",1999,NA,NA,"Mixing Bowl ",11.3,"5","CH","SSID","Siderastrea","siderea","40","","15",NA
"405",1999,NA,NA,"Mixing Bowl ",13.8,"5","CH","SSID","Siderastrea","siderea","30","","35",NA
"406",1999,NA,NA,"Mixing Bowl ",12,"6","BR","AAGA","Agaricia","agaricites","25","","10",NA
"407",1999,NA,NA,"Mixing Bowl ",12,"6","BR","OFRA","Orbicella","franksi","50","","50",NA
"408",1999,NA,NA,"Mixing Bowl ",12,"6","BR","AAGA","Agaricia","agaricites","30","","30",NA
"409",1999,NA,NA,"Mixing Bowl ",12,"6","BR","OFRA","Orbicella","franksi","50","","60",NA
"410",1999,NA,NA,"Mixing Bowl ",12,"6","BR","OFRA","Orbicella","franksi","50","","50",NA
"411",1999,NA,NA,"Mixing Bowl ",12,"6","BR","OFRA","Orbicella","franksi","30","","50",NA
"412",1999,NA,NA,"Mixing Bowl ",12,"6","BR","MCAV","Montastraea","cavernosa","45","","45",NA
"413",1999,NA,NA,"Mixing Bowl ",12,"6","BR","MCAV","Montastraea","cavernosa","30","","40",NA
"414",1999,NA,NA,"Mixing Bowl ",12,"6","BR","PAST","Porites","astreoides","30","","10",NA
"415",1999,NA,NA,"Mixing Bowl ",12,"6","BR","OFAV","Orbicella","faveolata","120","","30",NA
"416",1999,NA,NA,"Mixing Bowl ",12,"7","BR","AAGA","Agaricia","agaricites","25","","20",NA
"417",1999,NA,NA,"Mixing Bowl ",12,"7","BR","AAGA","Agaricia","agaricites","40","","20",NA
"418",1999,NA,NA,"Mixing Bowl ",12,"7","BR","PSTR","Pseudodiploria","strigosa","50","","60",NA
"419",1999,NA,NA,"Mixing Bowl ",12,"7","BR","AAGA","Agaricia","agaricites","30","","20",NA
"420",1999,NA,NA,"Mixing Bowl ",12,"7","BR","OFAV","Orbicella","faveolata","50","","40",NA
"421",1999,NA,NA,"Mixing Bowl ",12,"7","BR","MYCE","Mycetophyllia",NA,"15","","5",NA
"422",1999,NA,NA,"Mixing Bowl ",12,"7","BR","AAGA","Agaricia","agaricites","60","","30",NA
"423",1999,NA,NA,"Mixing Bowl ",12,"7","BR","OFAV","Orbicella","faveolata","110","","70",NA
"424",1999,NA,NA,"Mixing Bowl ",12,"7","BR","OFAV","Orbicella","faveolata","40","","60",NA
"425",1999,NA,NA,"Mixing Bowl ",12,"7","BR","AAGA","Agaricia","agaricites","40","","30",NA
"426",1999,NA,NA,"Mixing Bowl ",12,"7","BR","OFAV","Orbicella","faveolata","20","","20",NA
"427",1999,NA,NA,"Mixing Bowl ",12,"7","BR","AAGA","Agaricia","agaricites","30","","20",NA
"428",1999,NA,NA,"Mixing Bowl ",13,"8","BR","OANN","Orbicella","annularis","60","","20",NA
"429",1999,NA,NA,"Mixing Bowl ",13,"8","BR","AAGA","Agaricia","agaricites","45","","20",NA
"430",1999,NA,NA,"Mixing Bowl ",13,"8","BR","OFRA","Orbicella","franksi","60","","40",NA
"431",1999,NA,NA,"Mixing Bowl ",13,"8","BR","ACER","Acropora","cervicornis","20","","10",NA
"432",1999,NA,NA,"Mixing Bowl ",13,"8","BR","OFAV","Orbicella","faveolata","70","","50",NA
"433",1999,NA,NA,"Mixing Bowl ",13,"8","BR","PAST","Porites","astreoides","40","","10",NA
"434",1999,NA,NA,"Mixing Bowl ",13,"8","BR","OFAV","Orbicella","faveolata","90","","90",NA
"435",1999,NA,NA,"Mixing Bowl ",13,"8","BR","PAST","Porites","astreoides","35","","15",NA
"436",1999,NA,NA,"Mixing Bowl ",13,"8","BR","MCAV","Montastraea","cavernosa","70","","70",NA
"437",1999,NA,NA,"Mixing Bowl ",13,"8","BR","AAGA","Agaricia","agaricites","70","","50",NA
"438",1999,NA,NA,"Mixing Bowl ",13,"8","BR","OFAV","Orbicella","faveolata","100","","90",NA
"439",1999,NA,NA,"Mixing Bowl ",13,"8","BR","OFAV","Orbicella","faveolata","40","","30",NA
"440",1999,NA,NA,"Mixing Bowl ",11,"9","BR","OFRA","Orbicella","franksi","20","","20",NA
"441",1999,NA,NA,"Mixing Bowl ",11,"9","BR","AAGA","Agaricia","agaricites","30","","20",NA
"442",1999,NA,NA,"Mixing Bowl ",11,"9","BR","OFAV","Orbicella","faveolata","70","","30",NA
"443",1999,NA,NA,"Mixing Bowl ",11,"9","BR","MYCE","Mycetophyllia",NA,"10","","5",NA
"444",1999,NA,NA,"Mixing Bowl ",11,"9","BR","AAGA","Agaricia","agaricites","30","","20",NA
"445",1999,NA,NA,"Mixing Bowl ",11,"9","BR","OFAV","Orbicella","faveolata","50","","20",NA
"446",1999,NA,NA,"Mixing Bowl ",11,"9","BR","SSID","Siderastrea","siderea","50","","30",NA
"447",1999,NA,NA,"Mixing Bowl ",11,"9","BR","PAST","Porites","astreoides","25","","20",NA
"448",1999,NA,NA,"Mixing Bowl ",11,"9","BR","OFAV","Orbicella","faveolata","25","","50",NA
"449",1999,NA,NA,"Mixing Bowl ",11,"9","BR","MCAV","Montastraea","cavernosa","30","","30",NA
"450",1999,NA,NA,"Mixing Bowl ",11,"9","BR","MARE","Manicina","areolata","20","","5",NA
"451",1999,NA,NA,"Mixing Bowl ",11,"9","BR","AAGA","Agaricia","agaricites","30","","20",NA
"452",1999,NA,NA,"Mixing Bowl ",13,"10","BR","PPOR","Porites","porites","80","","10",NA
"453",1999,NA,NA,"Mixing Bowl ",13,"10","BR","AAGA","Agaricia","agaricites","30","","10",NA
"454",1999,NA,NA,"Mixing Bowl ",13,"10","BR","MCAV","Montastraea","cavernosa","40","","30",NA
"455",1999,NA,NA,"Mixing Bowl ",13,"10","BR","OFRA","Orbicella","franksi","40","","40",NA
"456",1999,NA,NA,"Mixing Bowl ",13,"10","BR","OFRA","Orbicella","franksi","50","","10",NA
"457",1999,NA,NA,"Mixing Bowl ",13,"10","BR","OANN","Orbicella","annularis","70","","60",NA
"458",1999,NA,NA,"Mixing Bowl ",13,"10","BR","AAGA","Agaricia","agaricites","25","","20",NA
"459",1999,NA,NA,"Mixing Bowl ",13,"10","BR","OANN","Orbicella","annularis","70","","5",NA
"460",1999,NA,NA,"Mixing Bowl ",13,"10","BR","OFAV","Orbicella","faveolata","40","","30",NA
"461",1999,NA,NA,"Mixing Bowl ",13,"10","BR","PPOR","Porites","porites","120","","20",NA
"462",1999,NA,NA,"Mixing Bowl ",13,"10","BR","PPOR","Porites","porites","60","","20",NA
"463",1999,NA,NA,"Mixing Bowl ",13,"10","BR","SSID","Siderastrea","siderea","70","","30",NA
"464",1999,NA,NA,"Mixing Bowl ",13,"10","BR","OANN","Orbicella","annularis","50","","40",NA
"465",1999,NA,NA,"Mixing Bowl ",13,"10","BR","OANN","Orbicella","annularis","60","","40",NA
"466",1999,NA,NA,"Mixing Bowl ",12,"11","CK","SSID","Siderastrea","siderea","30","","20",NA
"467",1999,NA,NA,"Mixing Bowl ",12,"11","CK","AAGA","Agaricia","agaricites","40","","20",NA
"468",1999,NA,NA,"Mixing Bowl ",12,"11","CK","AAGA","Agaricia","agaricites","25","","10",NA
"469",1999,NA,NA,"Mixing Bowl ",12,"11","CK","PAST","Porites","astreoides","25","","10",NA
"470",1999,NA,NA,"Mixing Bowl ",12,"11","CK","PAST","Porites","astreoides","10","","20",NA
"471",1999,NA,NA,"Mixing Bowl ",12,"11","CK","OFAV","Orbicella","faveolata","30","","35",NA
"472",1999,NA,NA,"Mixing Bowl ",12,"11","CK","PAST","Porites","astreoides","10","","15",NA
"473",1999,NA,NA,"Mixing Bowl ",12,"11","CK","OFAV","Orbicella","faveolata","35","","55",NA
"474",1999,NA,NA,"Mixing Bowl ",12,"11","CK","AAGA","Agaricia","agaricites","8","","6",NA
"475",1999,NA,NA,"Mixing Bowl ",12,"11","CK","OFRA","Orbicella","franksi","45","","60",NA
"476",1999,NA,NA,"Mixing Bowl ",12,"11","CK","OFAV","Orbicella","faveolata","35","","28",NA
"477",1999,NA,NA,"Mixing Bowl ",12,"11","CK","AAGA","Agaricia","agaricites","25","","10",NA
"478",1999,NA,NA,"Mixing Bowl ",12,"11","CK","AAGA","Agaricia","agaricites","25","","10",NA
"479",1999,NA,NA,"Mixing Bowl ",12,"11","CK","MCAV","Montastraea","cavernosa","30","","25",NA
"480",1999,NA,NA,"Mixing Bowl ",12,"11","CK","OANN","Orbicella","annularis","25","","40",NA
"481",1999,NA,NA,"Mixing Bowl ",12,"11","CK","AAGA","Agaricia","agaricites","30","","20",NA
"482",1999,NA,NA,"Mixing Bowl ",12.8,"12","CK","AAGA","Agaricia","agaricites","25","","10",NA
"483",1999,NA,NA,"Mixing Bowl ",12.8,"12","CK","AAGA","Agaricia","agaricites","40","","20",NA
"484",1999,NA,NA,"Mixing Bowl ",12.8,"12","CK","AAGA","Agaricia","agaricites","60","","40",NA
