"","date","year","month","day","site","mpa","observer","transect","common_name","sizeclass","count","fish_spp","common_family","foodweb","a","b","biomass","density"
"156","",1999,NA,NA,"Jigsaw","Outside",NA,2,"French Angelfish",20,"2","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","695.46433","0.066666667"
"157","",1999,NA,NA,"Joy's Joy","Outside",NA,10,"French Angelfish",20,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","347.73217","0.033333333"
"158","",1999,NA,NA,"Meadows","Inside ",NA,8,"French Angelfish",5,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","5.74311","0.033333333"
"159","",1999,NA,NA,"Mixing Bowl","Inside ",NA,6,"French Angelfish",5,"2","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","11.48622","0.066666667"
"160","",1999,NA,NA,"Mixing Bowl","Inside ",NA,8,"French Angelfish",10,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","44.68853","0.033333333"
"161","",1999,NA,NA,"Mixing Bowl","Inside ",NA,9,"French Angelfish",5,"2","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","11.48622","0.066666667"
"162","",1999,NA,NA,"Nancy's","Inside ",NA,6,"French Angelfish",30,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","1154.7155","0.033333333"
"163","",1999,NA,NA,"Nancy's","Inside ",NA,10,"French Angelfish",5,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","5.74311","0.033333333"
"164","",1999,NA,NA,"Nancy's","Inside ",NA,10,"French Angelfish",30,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","1154.7155","0.033333333"
"165","",1999,NA,NA,"Pauls Anchors","Inside ",NA,8,"French Angelfish",20,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","347.73217","0.033333333"
"166","",1999,NA,NA,"Pauls Anchors","Inside ",NA,9,"French Angelfish",20,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","347.73217","0.033333333"
"167","",1999,NA,NA,"Sailfin","Outside",NA,1,"French Angelfish",10,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","44.68853","0.033333333"
"168","",1999,NA,NA,"Sailfin","Outside",NA,6,"French Angelfish",20,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","347.73217","0.033333333"
"169","",1999,NA,NA,"West Point","Outside",NA,3,"French Angelfish",20,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","347.73217","0.033333333"
"170","",2006,NA,NA,"Nancy's","Inside ",NA,9,"French Angelfish",40,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","2705.7873","0.033333333"
"171","",2006,NA,NA,"Snapshot","Outside",NA,4,"French Angelfish",30,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","1154.7155","0.033333333"
"172","",2009,NA,NA,"Coral City","Outside",NA,9,"French Angelfish",20,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","347.73217","0.033333333"
"173","",2009,NA,NA,"Pauls Anchors","Inside ",NA,2,"French Angelfish",10,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","44.68853","0.033333333"
"174","",2009,NA,NA,"Pauls Anchors","Inside ",NA,3,"French Angelfish",20,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","347.73217","0.033333333"
"175","",2009,NA,NA,"Snapshot","Outside",NA,2,"French Angelfish",20,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","347.73217","0.033333333"
"176","",2009,NA,NA,"Snapshot","Outside",NA,2,"French Angelfish",30,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","1154.7155","0.033333333"
"177","",2009,NA,NA,"Snapshot","Outside",NA,3,"French Angelfish",30,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","1154.7155","0.033333333"
"178","6/2/12",2012,NA,NA,"Grundy's Gardens","Inside ",NA,5,"French Angelfish",40,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","2705.7873","0.033333333"
"179","",2012,NA,NA,"West Point","Outside",NA,2,"French Angelfish",40,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","2705.7873","0.033333333"
"180","6/11/13",2013,NA,NA,"Joy's Joy","Outside",NA,2,"French Angelfish",40,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","2705.7873","0.033333333"
"181","6/13/13",2013,NA,NA,"Mixing Bowl","Inside ",NA,5,"French Angelfish",40,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","2705.7873","0.033333333"
"182","6/13/13",2013,NA,NA,"Mixing Bowl","Inside ",NA,8,"French Angelfish",40,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","2705.7873","0.033333333"
"183","",2014,NA,NA,"Jigsaw","Outside",NA,8,"French angelfish",30,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","1154.7155","0.033333333"
"184","",2014,NA,NA,"Joy's Joy","Outside",NA,10,"French angelfish",20,"1","Pomacanthus paru","Angelfish","Omnivore","0.049","2.96","347.73217","0.033333333"
"185","",2014,NA,NA,"Sailfin","Outside",NA,8,"Gray Angelfish",10,"1","Pomacanthus arcuatus","Angelfish","Omnivore","0.03548","2.9","28.18277","0.033333333"
"186","",2006,NA,NA,"Mixing Bowl","Inside ",NA,8,"Gray Angelfish",40,"1","Pomacanthus arcuatus","Angelfish","Omnivore","0.03548","2.9","1570.20945","0.033333333"
"187","",2006,NA,NA,"West Point","Outside",NA,9,"Gray Angelfish",40,"1","Pomacanthus arcuatus","Angelfish","Omnivore","0.03548","2.9","1570.20945","0.033333333"
"188","",2007,NA,NA,"Joy's Joy","Outside",NA,2,"Gray Angelfish",40,"1","Pomacanthus arcuatus","Angelfish","Omnivore","0.03548","2.9","1570.20945","0.033333333"
"189","",2007,NA,NA,"Nancy's","Inside ",NA,6,"Gray Angelfish",50,"1","Pomacanthus arcuatus","Angelfish","Omnivore","0.03548","2.9","2999.1392","0.033333333"
"190","",2014,NA,NA,"Meadows","Inside ",NA,6,"Queen angelfish",40,"1","Holacanthus ciliaris","Angelfish","Omnivore","0.03311","2.88","1361.10602","0.033333333"
"191","",2014,NA,NA,"Meadows","Inside ",NA,6,"Queen angelfish",40,"1","Holacanthus ciliaris","Angelfish","Omnivore","0.03311","2.88","1361.10602","0.033333333"
"192","",2014,NA,NA,"Snapshot","Outside",NA,9,"Queen angelfish",20,"2","Holacanthus ciliaris","Angelfish","Omnivore","0.03311","2.88","369.79034","0.066666667"
"193","",1999,NA,NA,"Grundy's Gardens","Inside ",NA,2,"Queen Angelfish",40,"1","Holacanthus ciliaris","Angelfish","Omnivore","0.03311","2.88","1361.10602","0.033333333"
"194","",1999,NA,NA,"Joy's Joy","Outside",NA,14,"Queen Angelfish",50,"1","Holacanthus ciliaris","Angelfish","Omnivore","0.03311","2.88","2588.16997","0.033333333"
"195","",1999,NA,NA,"Meadows","Inside ",NA,8,"Queen Angelfish",30,"1","Holacanthus ciliaris","Angelfish","Omnivore","0.03311","2.88","594.38576","0.033333333"
"196","",1999,NA,NA,"Mixing Bowl","Inside ",NA,7,"Queen Angelfish",50,"1","Holacanthus ciliaris","Angelfish","Omnivore","0.03311","2.88","2588.16997","0.033333333"
"197","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,4,"Queen Angelfish",50,"1","Holacanthus ciliaris","Angelfish","Omnivore","0.03311","2.88","2588.16997","0.033333333"
"198","",2009,NA,NA,"Jigsaw","Outside",NA,1,"Queen Angelfish",30,"1","Holacanthus ciliaris","Angelfish","Omnivore","0.03311","2.88","594.38576","0.033333333"
"199","",2009,NA,NA,"Meadows","Inside ",NA,7,"Queen Angelfish",30,"1","Holacanthus ciliaris","Angelfish","Omnivore","0.03311","2.88","594.38576","0.033333333"
"200","",2009,NA,NA,"Meadows","Inside ",NA,7,"Queen Angelfish",40,"1","Holacanthus ciliaris","Angelfish","Omnivore","0.03311","2.88","1361.10602","0.033333333"
"201","",2009,NA,NA,"Sailfin","Outside",NA,2,"Queen Angelfish",40,"1","Holacanthus ciliaris","Angelfish","Omnivore","0.03311","2.88","1361.10602","0.033333333"
"202","",2014,NA,NA,"Mixing Bowl","Inside ",NA,9,"Rock beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"203","",2014,NA,NA,"Sailfin","Outside",NA,1,"Rock beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"204","6/11/14",2014,NA,NA,"Sailfin","Outside",NA,2,"Rock beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"205","6/11/14",2014,NA,NA,"Snapshot","Outside",NA,4,"Rock beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"206","",2014,NA,NA,"West Point","Outside",NA,5,"Rock beauty Angelfish",10,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","29.50041","0.033333333"
"207","7/24/15",2015,NA,NA,"Coral City","Outside",NA,8,"Rock beauty Angelfish",20,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","227.96411","0.033333333"
"208","7/9/15",2015,NA,NA,"Grundy's Gardens","Inside ",NA,3,"Rock beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"209","",1999,NA,NA,"Coral City","Outside",NA,4,"Rock Beauty Angelfish",40,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","1761.59054","0.033333333"
"210","",1999,NA,NA,"Coral City","Outside",NA,11,"Rock Beauty Angelfish",30,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","753.93811","0.033333333"
"211","",1999,NA,NA,"Lucas Ledge","Outside",NA,1,"Rock Beauty Angelfish",30,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","753.93811","0.033333333"
"212","",1999,NA,NA,"Lucas Ledge","Outside",NA,7,"Rock Beauty Angelfish",30,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","753.93811","0.033333333"
"213","",1999,NA,NA,"Mixing Bowl","Inside ",NA,7,"Rock Beauty Angelfish",40,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","1761.59054","0.033333333"
"214","",1999,NA,NA,"West Point","Outside",NA,4,"Rock Beauty Angelfish",40,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","1761.59054","0.033333333"
"215","",2006,NA,NA,"Jigsaw","Outside",NA,1,"Rock Beauty Angelfish",30,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","753.93811","0.033333333"
"216","",2006,NA,NA,"Jigsaw","Outside",NA,6,"Rock Beauty Angelfish",20,"2","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","455.92822","0.066666667"
"217","",2006,NA,NA,"Jigsaw","Outside",NA,7,"Rock Beauty Angelfish",20,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","227.96411","0.033333333"
"218","",2006,NA,NA,"Jigsaw","Outside",NA,8,"Rock Beauty Angelfish",10,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","29.50041","0.033333333"
"219","",2006,NA,NA,"Jigsaw","Outside",NA,8,"Rock Beauty Angelfish",20,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","227.96411","0.033333333"
"220","",2006,NA,NA,"Jigsaw","Outside",NA,10,"Rock Beauty Angelfish",10,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","29.50041","0.033333333"
"221","",2006,NA,NA,"Jigsaw","Outside",NA,10,"Rock Beauty Angelfish",20,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","227.96411","0.033333333"
"222","",2006,NA,NA,"Joy's Joy","Outside",NA,8,"Rock Beauty Angelfish",10,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","29.50041","0.033333333"
"223","",2006,NA,NA,"Joy's Joy","Outside",NA,8,"Rock Beauty Angelfish",20,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","227.96411","0.033333333"
"224","",2006,NA,NA,"Meadows","Inside ",NA,6,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"225","",2006,NA,NA,"Pauls Anchors","Inside ",NA,5,"Rock Beauty Angelfish",20,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","227.96411","0.033333333"
"226","",2006,NA,NA,"Pauls Anchors","Inside ",NA,7,"Rock Beauty Angelfish",20,"2","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","455.92822","0.066666667"
"227","",2006,NA,NA,"Sailfin","Outside",NA,3,"Rock Beauty Angelfish",20,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","227.96411","0.033333333"
"228","",2006,NA,NA,"Sailfin","Outside",NA,6,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"229","",2006,NA,NA,"Sailfin","Outside",NA,6,"Rock Beauty Angelfish",20,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","227.96411","0.033333333"
"230","",2006,NA,NA,"Sailfin","Outside",NA,9,"Rock Beauty Angelfish",20,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","227.96411","0.033333333"
"231","",2006,NA,NA,"Sailfin","Outside",NA,10,"Rock Beauty Angelfish",20,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","227.96411","0.033333333"
"232","",2006,NA,NA,"Snapshot","Outside",NA,9,"Rock Beauty Angelfish",20,"2","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","455.92822","0.066666667"
"233","",2006,NA,NA,"West Point","Outside",NA,2,"Rock Beauty Angelfish",10,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","29.50041","0.033333333"
"234","",2007,NA,NA,"Blacktip Tunnels","Outside",NA,3,"Rock Beauty Angelfish",10,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","29.50041","0.033333333"
"235","",2007,NA,NA,"Blacktip Tunnels","Outside",NA,4,"Rock Beauty Angelfish",20,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","227.96411","0.033333333"
"236","",2007,NA,NA,"Blacktip Tunnels","Outside",NA,7,"Rock Beauty Angelfish",10,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","29.50041","0.033333333"
"237","",2007,NA,NA,"Blacktip Tunnels","Outside",NA,10,"Rock Beauty Angelfish",30,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","753.93811","0.033333333"
"238","",2007,NA,NA,"Coral City","Outside",NA,4,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"239","",2007,NA,NA,"Jigsaw","Outside",NA,7,"Rock Beauty Angelfish",10,"2","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","59.00081","0.066666667"
"240","",2007,NA,NA,"Lucas Ledge","Outside",NA,10,"Rock Beauty Angelfish",20,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","227.96411","0.033333333"
"241","",2007,NA,NA,"Pauls Anchors","Inside ",NA,4,"Rock Beauty Angelfish",30,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","753.93811","0.033333333"
"242","",2007,NA,NA,"Pauls Anchors","Inside ",NA,5,"Rock Beauty Angelfish",20,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","227.96411","0.033333333"
"243","",2007,NA,NA,"Sailfin","Outside",NA,3,"Rock Beauty Angelfish",20,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","227.96411","0.033333333"
"244","",2007,NA,NA,"Sailfin","Outside",NA,4,"Rock Beauty Angelfish",20,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","227.96411","0.033333333"
"245","",2007,NA,NA,"West Point","Outside",NA,2,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"246","",2007,NA,NA,"West Point","Outside",NA,4,"Rock Beauty Angelfish",10,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","29.50041","0.033333333"
"247","",2007,NA,NA,"West Point","Outside",NA,4,"Rock Beauty Angelfish",30,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","753.93811","0.033333333"
"248","",2007,NA,NA,"West Point","Outside",NA,5,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"249","",2007,NA,NA,"West Point","Outside",NA,6,"Rock Beauty Angelfish",20,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","227.96411","0.033333333"
"250","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,5,"Rock Beauty Angelfish",40,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","1761.59054","0.033333333"
"251","",2009,NA,NA,"West Point","Outside",NA,9,"Rock Beauty Angelfish",40,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","1761.59054","0.033333333"
"252","",2009,NA,NA,"West Point","Outside",NA,9,"Rock Beauty Angelfish",40,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","1761.59054","0.033333333"
"253","6/2/12",2012,NA,NA,"Coral City","Outside",NA,2,"Rock Beauty Angelfish",20,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","227.96411","0.033333333"
"254","6/2/12",2012,NA,NA,"Coral City","Outside",NA,10,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"255","6/2/12",2012,NA,NA,"Grundy's Gardens","Inside ",NA,5,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"256","5/28/12",2012,NA,NA,"ICON","Inside ",NA,9,"Rock Beauty Angelfish",5,"2","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","7.63518","0.066666667"
"257","",2012,NA,NA,"Jigsaw","Outside",NA,2,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"258","",2012,NA,NA,"Jigsaw","Outside",NA,2,"Rock Beauty Angelfish",10,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","29.50041","0.033333333"
"259","",2012,NA,NA,"Jigsaw","Outside",NA,3,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"260","",2012,NA,NA,"Jigsaw","Outside",NA,5,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"261","",2012,NA,NA,"Jigsaw","Outside",NA,7,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"262","",2012,NA,NA,"Jigsaw","Outside",NA,8,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"263","",2012,NA,NA,"Meadows","Inside ",NA,2,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"264","",2012,NA,NA,"Meadows","Inside ",NA,3,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"265","",2012,NA,NA,"Meadows","Inside ",NA,4,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"266","5/30/12",2012,NA,NA,"Mixing Bowl","Inside ",NA,3,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"267","5/30/12",2012,NA,NA,"Mixing Bowl","Inside ",NA,5,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"268","",2012,NA,NA,"Pauls Anchors","Inside ",NA,6,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"269","",2012,NA,NA,"Pauls Anchors","Inside ",NA,9,"Rock Beauty Angelfish",10,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","29.50041","0.033333333"
"270","",2012,NA,NA,"Sailfin","Outside",NA,1,"Rock Beauty Angelfish",5,"2","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","7.63518","0.066666667"
"271","",2012,NA,NA,"Sailfin","Outside",NA,5,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"272","",2012,NA,NA,"Sailfin","Outside",NA,8,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"273","5/29/12",2012,NA,NA,"Snapshot","Outside",NA,4,"Rock Beauty Angelfish",5,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","3.81759","0.033333333"
"274","5/29/12",2012,NA,NA,"Snapshot","Outside",NA,6,"Rock Beauty Angelfish",20,"1","Holacanthus tricolor","Angelfish","Omnivore","0.0331","2.95","227.96411","0.033333333"
