Year,Site,trasnect,quadrat,Cructose,Macro Total,Macro Fleshy,Macro Calc,Turf,Number of juvenile corals
1999,Sailfin,8,1,25,40,NA,NA,10,NA
1999,Sailfin,8,2,50,10,NA,NA,10,NA
1999,Sailfin,8,3,25,30,NA,NA,20,NA
1999,Sailfin,8,4,50,90,NA,NA,10,NA
1999,Sailfin,8,5,20,60,NA,NA,15,NA
1999,Sailfin,9,1,25,40,NA,NA,10,NA
1999,Sailfin,9,2,10,75,NA,NA,10,NA
1999,Sailfin,9,3,35,20,NA,NA,40,NA
1999,Sailfin,9,4,25,50,NA,NA,25,NA
1999,Sailfin,9,5,35,10,NA,NA,50,NA
1999,Sailfin,10,1,25,25,NA,NA,10,NA
1999,Sailfin,10,2,20,35,NA,NA,10,NA
1999,Sailfin,10,3,25,20,NA,NA,10,NA
1999,Sailfin,10,4,20,60,NA,NA,15,NA
1999,Sailfin,10,5,10,75,NA,NA,10,NA
2002,Grundys  Gardens ,1,1,10,90,50,40,0,0
2002,Grundys  Gardens ,1,2,20,65,60,5,0,0
2002,Grundys  Gardens ,1,3,20,100,50,50,0,1
2002,Grundys  Gardens ,1,4,30,65,60,5,0,0
2002,Grundys  Gardens ,1,5,75,25,20,5,0,0
2002,Grundys  Gardens ,2,1,40,25,20,5,0,0
2002,Grundys  Gardens ,2,2,30,60,60,0,0,0
2002,Grundys  Gardens ,2,3,45,26,16,10,0,0
2002,Grundys  Gardens ,2,4,40,45,40,5,0,0
2002,Grundys  Gardens ,2,5,60,20,15,5,0,0
2002,Grundys  Gardens ,3,1,0,70,60,10,0,0
2002,Grundys  Gardens ,3,2,5,35,25,10,0,0
2002,Grundys  Gardens ,3,3,5,90,80,10,0,0
2002,Grundys  Gardens ,3,4,0,65,25,40,0,0
2002,Grundys  Gardens ,3,5,10,30,0,30,0,0
2002,Grundys  Gardens ,4,1,0,40,30,10,0,0
2002,Grundys  Gardens ,4,2,0,60,30,30,0,0
2002,Grundys  Gardens ,4,3,0,80,30,50,0,0
2002,Grundys  Gardens ,4,4,0,65,15,50,0,0
2002,Grundys  Gardens ,4,5,0,30,0,30,0,0
2002,Grundys  Gardens ,5,1,5,95,80,15,0,1
2002,Grundys  Gardens ,5,2,10,70,35,35,0,0
2002,Grundys  Gardens ,5,3,30,70,30,40,0,0
2002,Grundys  Gardens ,5,4,75,25,10,15,0,0
2002,Grundys  Gardens ,5,5,5,110,25,85,0,0
2002,Grundys  Gardens ,6,1,10,60,40,20,0,0
2002,Grundys  Gardens ,6,2,25,40,20,20,0,0
2002,Grundys  Gardens ,6,3,20,70,20,50,0,0
2002,Grundys  Gardens ,6,4,10,35,30,5,0,0
2002,Grundys  Gardens ,6,5,15,40,20,20,0,0
2002,Grundys  Gardens ,7,1,25,25,20,5,0,0
2002,Grundys  Gardens ,7,2,2,7,3,4,0,0
2002,Grundys  Gardens ,7,3,1,31,30,1,0,0
2002,Grundys  Gardens ,7,4,0,60,50,10,0,0
2002,Grundys  Gardens ,7,5,4,20,5,15,0,0
2002,Grundys  Gardens ,8,1,2,60,10,50,0,0
2002,Grundys  Gardens ,8,2,0,90,70,20,0,0
2002,Grundys  Gardens ,8,3,0,20,10,10,0,0
2002,Grundys  Gardens ,8,4,0,40,20,20,0,0
2002,Grundys  Gardens ,8,5,0,60,30,30,0,0
2002,Grundys  Gardens ,9,1,0,60,20,40,0,0
2002,Grundys  Gardens ,9,2,0,35,30,5,0,0
2002,Grundys  Gardens ,9,3,0,45,40,5,0,0
2002,Grundys  Gardens ,9,4,0,55,50,5,0,0
2002,Grundys  Gardens ,9,5,10,20,10,10,0,0
2002,Grundys  Gardens ,10,1,20,70,50,20,0,0
2002,Grundys  Gardens ,10,2,0,55,40,15,0,0
2002,Grundys  Gardens ,10,3,0,0,0,0,0,0
2002,Grundys  Gardens ,10,4,0,35,10,25,0,0
2002,Grundys  Gardens ,10,5,30,15,10,5,0,0
2002,Grundys  Gardens ,11,1,10,55,30,25,0,0
2002,Grundys  Gardens ,11,2,25,40,25,15,0,0
2002,Grundys  Gardens ,11,3,10,55,50,5,0,0
2002,Grundys  Gardens ,11,4,20,35,30,5,0,0
2002,Grundys  Gardens ,11,5,50,10,5,5,0,0
2002,Coral City,1,1,0,25,10,15,0,0
2002,Coral City,1,2,20,10,0,10,0,0
2002,Coral City,1,3,20,35,20,15,0,0
2002,Coral City,1,4,10,40,25,15,0,0
2002,Coral City,1,5,15,75,25,50,0,0
2002,Coral City,2,1,0,25,10,15,0,0
2002,Coral City,2,2,20,10,0,10,0,0
2002,Coral City,2,3,20,35,20,15,0,0
2002,Coral City,2,4,10,40,25,15,0,0
2002,Coral City,2,5,15,75,25,50,0,0
2002,Coral City,3,1,10,90,50,40,0,1
2002,Coral City,3,2,50,30,20,10,0,0
2002,Coral City,3,3,5,45,40,5,0,0
2002,Coral City,3,4,30,60,40,20,0,0
2002,Coral City,3,5,20,30,20,10,0,0
2002,Coral City,4,1,15,80,70,10,0,0
2002,Coral City,4,2,10,45,25,20,0,0
2002,Coral City,4,3,10,60,20,40,0,0
2002,Coral City,4,4,40,10,0,10,0,0
2002,Coral City,4,5,20,60,40,20,0,0
2002,Coral City,5,1,15,70,50,20,0,0
2002,Coral City,5,2,20,45,40,5,0,0
2002,Coral City,5,3,30,30,10,20,0,0
2002,Coral City,5,4,40,20,10,10,0,0
2002,Coral City,5,5,20,40,10,30,0,0
2002,Coral City,6,1,40,10,5,5,0,0
2002,Coral City,6,2,97,3,2,1,0,0
2002,Coral City,6,3,75,20,20,0,0,0
2002,Coral City,6,4,50,40,40,0,0,0
2002,Coral City,6,5,70,30,30,0,0,0
2002,Coral City,7,1,40,60,30,30,0,0
2002,Coral City,7,2,0,100,80,20,0,0
2002,Coral City,7,3,40,15,5,10,0,0
2002,Coral City,7,4,80,10,5,5,0,0
2002,Coral City,7,5,15,85,80,5,0,0
2002,Coral City,8,1,40,60,55,5,0,0
2002,Coral City,8,2,10,90,80,10,0,0
2002,Coral City,8,3,30,70,40,30,0,0
2002,Coral City,8,4,90,0,0,0,0,0
2002,Coral City,8,5,30,70,0,70,0,0
2002,Jigsaw,1,1,20,30,30,0,0,1
2002,Jigsaw,1,2,50,65,60,5,0,0
2002,Jigsaw,1,3,16,75,70,5,0,0
2002,Jigsaw,1,4,25,40,40,0,0,1
2002,Jigsaw,1,5,10,65,60,5,0,0
2002,Jigsaw,2,1,60,30,25,5,0,1
2002,Jigsaw,2,2,30,20,20,0,0,1
2002,Jigsaw,2,3,40,40,15,25,0,0
2002,Jigsaw,2,4,60,37,35,2,0,0
2002,Jigsaw,2,5,40,50,40,10,0,0
2002,Jigsaw,3,1,20,70,70,0,0,0
2002,Jigsaw,3,2,10,72,70,2,0,0
2002,Jigsaw,3,3,70,15,10,5,0,0
2002,Jigsaw,3,4,40,25,20,5,0,0
2002,Jigsaw,3,5,10,45,30,15,0,0
2002,Jigsaw,4,1,5,20,0,20,0,0
2002,Jigsaw,4,2,50,30,30,0,0,0
2002,Jigsaw,4,3,20,40,20,20,0,0
2002,Jigsaw,4,4,30,15,10,5,0,0
2002,Jigsaw,4,5,0,30,25,5,0,0
2002,Jigsaw,5,1,50,25,5,20,0,0
2002,Jigsaw,5,2,0,10,5,5,0,0
2002,Jigsaw,5,3,5,20,10,10,0,0
2002,Jigsaw,5,4,90,5,5,0,0,0
2002,Jigsaw,5,5,0,40,20,20,0,0
2002,Jigsaw,6,1,0,45,25,20,0,0
2002,Jigsaw,6,2,10,50,40,10,0,3
2002,Jigsaw,6,3,0,80,70,10,0,0
2002,Jigsaw,6,4,0,5,5,0,0,0
2002,Jigsaw,6,5,0,20,10,10,0,0
2002,Jigsaw,7,1,0,70,55,15,0,0
2002,Jigsaw,7,2,0,40,10,30,0,0
2002,Jigsaw,7,3,0,65,35,30,0,0
2002,Jigsaw,7,4,0,75,45,30,0,0
2002,Jigsaw,7,5,0,44,40,4,0,0
2002,Jigsaw,8,1,40,35,30,5,0,0
2002,Jigsaw,8,2,20,65,60,5,0,1
2002,Jigsaw,8,3,60,20,15,5,0,0
2002,Jigsaw,8,4,15,25,20,5,0,0
2002,Jigsaw,8,5,60,22,20,2,0,0
2002,Jigsaw,9,1,5,35,15,20,0,0
2002,Jigsaw,9,2,10,35,30,5,0,0
2002,Jigsaw,9,3,40,51,50,1,0,0
2002,Jigsaw,9,4,10,5,5,0,0,1
2002,Jigsaw,9,5,10,65,25,40,0,0
2002,Sailfin,1,1,5,27,25,2,0,0
2002,Sailfin,1,2,255,30,25,5,0,0
2002,Sailfin,1,3,30,30,25,5,0,0
2002,Sailfin,1,4,10,75,60,15,0,1
2002,Sailfin,1,5,25,20,10,10,0,1
2002,Sailfin,2,1,10,30,30,0,0,0
2002,Sailfin,2,2,5,55,50,5,0,0
2002,Sailfin,2,3,10,80,70,10,0,0
2002,Sailfin,2,4,5,92,90,2,0,0
2002,Sailfin,2,5,15,60,50,10,0,0
2002,Sailfin,3,1,10,60,50,10,0,0
2002,Sailfin,3,2,10,45,15,30,0,0
2002,Sailfin,3,3,0,50,25,25,0,0
2002,Sailfin,3,4,5,10,5,5,0,0
2002,Sailfin,3,5,5,55,50,5,0,0
2002,Sailfin,4,1,0,60,25,35,0,0
2002,Sailfin,4,2,0,100,90,10,0,0
2002,Sailfin,4,3,0,60,50,10,0,0
2002,Sailfin,4,4,0,60,40,20,0,0
2002,Sailfin,4,5,0,40,15,25,0,0
2002,Sailfin,5,1,0,70,60,10,0,1
2002,Sailfin,5,2,10,35,25,10,0,1
2002,Sailfin,5,3,10,90,70,20,0,0
2002,Sailfin,5,4,5,65,60,5,0,0
2002,Sailfin,5,5,0,100,50,50,0,0
2002,Sailfin,6,1,0,25,20,5,0,2
2002,Sailfin,6,2,5,55,50,5,0,0
2002,Sailfin,6,3,10,35,15,20,0,0
2002,Sailfin,6,4,10,51,50,1,0,2
2002,Sailfin,6,5,0,40,20,20,0,0
2002,Sailfin,7,1,0,70,50,20,0,0
2002,Sailfin,7,2,0,50,45,5,0,0
2002,Sailfin,7,3,0,15,15,0,0,0
2002,Sailfin,7,4,0,32,30,2,0,0
2002,Sailfin,7,5,0,90,90,0,0,0
2002,Sailfin,8,1,60,30,10,20,0,0
2002,Sailfin,8,2,20,70,20,50,0,0
2002,Sailfin,8,3,95,3,1,2,0,0
2002,Sailfin,8,4,15,70,60,10,0,0
2002,Sailfin,8,5,40,10,5,5,0,0
2002,Sailfin,9,1,30,30,20,10,0,0
2002,Sailfin,9,2,40,35,30,5,0,0
2002,Sailfin,9,3,30,45,30,15,0,0
2002,Sailfin,9,4,70,15,10,5,0,0
2002,Sailfin,9,5,30,65,50,15,0,0
2002,Sailfin,10,1,60,15,10,5,0,0
2002,Sailfin,10,2,40,25,20,5,0,2
2002,Sailfin,10,3,20,25,20,5,0,0
2002,Sailfin,10,4,10,15,10,5,0,0
2002,Sailfin,10,5,20,30,30,0,0,0
2002,Sailfin,11,1,0,25,5,20,0,0
2002,Sailfin,11,2,0,60,10,50,0,0
2002,Sailfin,11,3,0,20,10,10,0,0
2002,Sailfin,11,4,0,45,30,15,0,0
2002,Sailfin,11,5,0,0,0,0,0,0
2002,Meadows,1,1,40,35,30,5,0,0
2002,Meadows,1,2,60,10,5,5,0,0
2002,Meadows,1,3,50,30,20,10,0,0
2002,Meadows,1,4,60,60,40,20,0,1
2002,Meadows,1,5,50,45,30,15,0,0
2002,Meadows,2,1,20,30,10,20,0,1
2002,Meadows,2,2,20,30,30,0,0,0
2002,Meadows,2,3,10,5,5,0,0,0
2002,Meadows,2,4,15,12,10,2,0,0
2002,Meadows,2,5,60,10,10,0,0,2
2002,Meadows,3,1,5,80,80,0,0,0
2002,Meadows,3,2,40,60,60,0,0,0
2002,Meadows,3,3,10,25,25,0,0,0
2002,Meadows,3,4,80,5,5,0,0,1
2002,Meadows,3,5,20,5,5,0,0,0
2002,Meadows,4,1,50,30,30,0,0,1
2002,Meadows,4,2,80,15,5,10,0,0
2002,Meadows,4,3,70,25,5,20,0,0
2002,Meadows,4,4,75,13,10,3,0,0
2002,Meadows,4,5,90,7,5,2,0,0
2002,Meadows,5,1,10,15,0,15,0,0
2002,Meadows,5,2,0,140,140,0,0,0
2002,Meadows,5,3,0,35,25,10,0,0
2002,Meadows,5,4,0,75,50,25,0,1
2002,Meadows,5,5,10,70,50,20,0,1
2002,Meadows,6,1,10,5,5,0,0,0
2002,Meadows,6,2,40,30,30,0,0,0
2002,Meadows,6,3,50,20,20,0,0,0
2002,Meadows,6,4,30,45,25,20,0,0
2002,Meadows,6,5,0,5,5,0,0,0
2002,Meadows,7,1,70,40,30,10,0,0
2002,Meadows,7,2,5,16,15,1,0,0
2002,Meadows,7,3,80,2,2,0,0,0
2002,Meadows,7,4,25,40,35,5,0,0
2002,Meadows,7,5,0,0,0,0,0,0
2002,Meadows,8,1,90,30,20,10,0,1
2002,Meadows,8,2,90,5,5,0,0,0
2002,Meadows,8,3,50,20,20,0,0,0
2002,Meadows,8,4,90,5,5,0,0,0
2002,Meadows,8,5,95,2,0,2,0,0
2003,Snapshot,1,1,5,25,20,5,0,2
2003,Snapshot,1,2,0,50,30,20,0,0
2003,Snapshot,1,3,5,40,30,10,0,1
2003,Snapshot,1,4,5,11,10,1,0,0
2003,Snapshot,1,5,5,41,40,1,0,0
2003,Snapshot,2,1,10,70,70,0,0,1
2003,Snapshot,2,2,40,30,30,0,0,1
2003,Snapshot,2,3,0,30,30,0,0,2
2003,Snapshot,2,4,40,30,30,0,0,1
2003,Snapshot,2,5,0,70,40,30,0,0
2003,Snapshot,3,1,10,60,50,10,0,1
2003,Snapshot,3,2,100,10,10,0,0,1
2003,Snapshot,3,3,90,5,0,5,0,0
2003,Snapshot,3,4,20,90,90,0,0,0
2003,Snapshot,3,5,5,90,80,10,0,0
2003,Snapshot,4,1,90,10,5,5,0,0
2003,Snapshot,4,2,60,20,20,0,0,0
2003,Snapshot,4,3,40,35,30,5,0,0
2003,Snapshot,4,4,90,5,0,5,0,0
2003,Snapshot,4,5,40,60,60,0,0,1
2003,Snapshot,5,1,0,90,90,0,0,1
2003,Snapshot,5,2,90,5,0,5,0,0
2003,Snapshot,5,3,60,40,40,0,0,1
2003,Snapshot,5,4,60,40,40,0,0,1
2003,Snapshot,5,5,90,10,10,0,0,0
2003,Snapshot,6,1,0,27,25,2,0,0
2003,Snapshot,6,2,0,20,10,10,0,0
2003,Snapshot,6,3,0,20,20,0,0,0
2003,Snapshot,6,4,0,33,30,3,0,0
2003,Snapshot,6,5,0,10,5,5,0,0
2003,Snapshot,7,1,0,42,40,2,0,0
2003,Snapshot,7,2,0,61,60,1,0,0
2003,Snapshot,7,3,10,35,30,5,0,0
2003,Snapshot,7,4,5,40,40,0,0,0
2003,Snapshot,7,5,0,35,5,30,0,0
2003,Snapshot,8,1,0,20,15,5,0,0
2003,Snapshot,8,2,40,11,10,1,0,0
2003,Snapshot,8,3,30,12,10,2,0,0
2003,Snapshot,8,4,0,31,30,1,0,1
2003,Snapshot,8,5,10,80,80,0,0,0
2003,Snapshot,9,1,0,31,25,6,0,0
2003,Snapshot,9,2,50,30,25,5,0,0
2003,Snapshot,9,3,40,60,50,10,0,0
2003,Snapshot,9,4,20,60,25,35,0,0
2003,Snapshot,9,5,70,25,20,5,0,0
2003,Pauls Anchor,1,1,0,80,80,0,0,0
2003,Pauls Anchor,1,2,5,60,60,0,0,0
2003,Pauls Anchor,1,3,0,82,80,2,0,0
2003,Pauls Anchor,1,4,0,95,90,5,0,0
2003,Pauls Anchor,1,5,0,70,70,0,0,0
2003,Pauls Anchor,2,1,0,95,95,0,0,1
2003,Pauls Anchor,2,2,0,15,10,5,0,1
2003,Pauls Anchor,2,3,0,45,45,0,0,0
2003,Pauls Anchor,2,4,0,50,50,0,0,0
2003,Pauls Anchor,2,5,0,55,55,0,0,0
2003,Pauls Anchor,3,1,0,73,70,3,0,1
2003,Pauls Anchor,3,2,0,65,60,5,0,0
2003,Pauls Anchor,3,3,0,30,0,30,0,0
2003,Pauls Anchor,3,4,0,20,20,0,0,0
2003,Pauls Anchor,3,5,0,65,50,15,0,0
2003,Pauls Anchor,4,1,0,45,30,15,0,0
2003,Pauls Anchor,4,2,0,25,20,5,0,0
2003,Pauls Anchor,4,3,0,95,70,25,0,0
2003,Pauls Anchor,4,4,0,55,50,5,0,0
2003,Pauls Anchor,4,5,0,45,40,5,0,0
2003,Pauls Anchor,5,1,0,93,90,3,0,1
2003,Pauls Anchor,5,2,0,26,25,1,0,0
2003,Pauls Anchor,5,3,5,76,75,1,0,0
2003,Pauls Anchor,5,4,60,35,30,5,0,1
2003,Pauls Anchor,5,5,5,61,60,1,0,0
2003,Pauls Anchor,6,1,15,60,60,0,0,0
2003,Pauls Anchor,6,2,10,90,90,0,0,0
2003,Pauls Anchor,6,3,20,30,30,0,0,0
2003,Pauls Anchor,6,4,10,40,40,0,0,0
2003,Pauls Anchor,6,5,0,30,30,0,0,0
2003,Pauls Anchor,7,1,20,60,60,0,0,0
2003,Pauls Anchor,7,2,10,50,40,10,0,0
2003,Pauls Anchor,7,3,20,20,20,0,0,0
2003,Pauls Anchor,7,4,10,45,40,5,0,0
2003,Pauls Anchor,7,5,20,60,60,0,0,0
2003,Pauls Anchor,8,1,20,25,20,5,0,0
2003,Pauls Anchor,8,2,0,30,30,0,0,0
2003,Pauls Anchor,8,3,20,71,70,1,0,0
2003,Pauls Anchor,8,4,40,20,20,0,0,0
2003,Pauls Anchor,8,5,10,5,5,0,0,0
2003,Pauls Anchor,9,1,60,2,1,1,0,0
2003,Pauls Anchor,9,2,5,6,5,1,0,0
2003,Pauls Anchor,9,3,80,3,1,2,0,0
2003,Pauls Anchor,9,4,50,19,15,4,0,0
2003,Pauls Anchor,9,5,0,53,50,3,0,0
2003,West Point,1,1,10,10,5,5,0,0
2003,West Point,1,2,20,1,1,0,0,0
2003,West Point,1,3,5,7,2,5,0,0
2003,West Point,1,4,20,5,5,0,0,0
2003,West Point,1,5,30,5,5,0,0,0
2003,West Point,2,1,0,16,1,15,0,2
2003,West Point,2,2,0,20,0,20,0,0
2003,West Point,2,3,0,35,20,15,0,0
2003,West Point,2,4,0,5,5,0,0,0
2003,West Point,2,5,0,12,2,10,0,0
2003,West Point,3,1,20,70,70,0,0,1
2003,West Point,3,2,60,40,40,0,0,1
2003,West Point,3,3,70,20,20,0,0,0
2003,West Point,3,4,80,20,15,5,0,1
2003,West Point,3,5,80,20,20,0,0,0
2003,West Point,4,1,10,90,0,90,0,0
2003,West Point,4,2,80,20,20,0,0,1
2003,West Point,4,3,80,20,20,0,0,1
2003,West Point,4,4,10,80,80,0,0,1
2003,West Point,4,5,10,80,80,0,0,0
2003,West Point,5,1,60,35,30,5,0,1
2003,West Point,5,2,80,20,20,0,0,0
2003,West Point,5,3,80,10,5,5,0,0
2003,West Point,5,4,50,45,40,5,0,0
2003,West Point,5,5,80,3,2,1,0,0
2003,West Point,6,1,2,19,2,17,0,0
2003,West Point,6,2,2,15,10,5,0,0
2003,West Point,6,3,0,21,20,1,0,1
2003,West Point,6,4,20,22,15,7,0,0
2003,West Point,6,5,0,20,15,5,0,0
2003,West Point,7,1,80,17,15,2,0,0
2003,West Point,7,2,40,50,20,30,0,0
2003,West Point,7,3,30,15,10,5,0,0
2003,West Point,7,4,75,25,20,5,0,0
2003,West Point,7,5,65,32,30,2,0,0
2003,West Point,8,1,90,2,0,2,0,0
2003,West Point,8,2,90,4,2,2,0,0
2003,West Point,8,3,90,5,0,5,0,0
2003,West Point,8,4,80,4,2,2,0,0
2003,West Point,8,5,70,7,5,2,0,0
2003,Richardss Reef,1,1,5,0,0,0,0,NA
2003,Richardss Reef,1,2,0,0,0,0,0,NA
2003,Richardss Reef,1,3,0,5,5,0,0,NA
2003,Richardss Reef,1,4,0,5,5,0,0,NA
2003,Richardss Reef,1,5,0,15,10,5,0,NA
2003,Richardss Reef,2,1,0,50,0,50,0,0
2003,Richardss Reef,2,2,40,25,20,5,0,0
2003,Richardss Reef,2,3,0,100,50,50,0,0
2003,Richardss Reef,2,4,0,100,95,5,0,NA
2003,Richardss Reef,2,5,0,5,0,5,0,NA
2003,Richardss Reef,3,1,0,2,0,2,0,NA
2003,Richardss Reef,3,2,0,45,30,15,0,NA
2003,Richardss Reef,3,3,20,25,10,15,0,NA
2003,Richardss Reef,3,4,10,15,0,15,0,NA
2003,Richardss Reef,3,5,0,20,20,0,0,NA
2003,Richardss Reef,4,1,80,60,60,0,0,NA
2003,Richardss Reef,4,2,20,10,5,5,0,NA
2003,Richardss Reef,4,3,80,2,0,2,0,NA
2003,Richardss Reef,4,4,100,4,2,2,0,NA
2003,Richardss Reef,4,5,100,40,20,20,0,NA
2003,Richardss Reef,5,1,50,30,0,30,0,NA
2003,Richardss Reef,5,2,80,5,0,5,0,NA
2003,Richardss Reef,5,3,80,20,20,0,0,NA
2003,Richardss Reef,5,4,80,5,5,0,0,NA
2003,Richardss Reef,5,5,80,20,20,0,0,NA
2003,Richardss Reef,6,1,90,5,0,5,0,NA
2003,Richardss Reef,6,2,90,30,30,0,0,NA
2003,Richardss Reef,6,3,20,50,30,20,0,1
2003,Richardss Reef,6,4,80,20,20,0,0,NA
2003,Richardss Reef,6,5,80,10,10,0,0,NA
2003,Richardss Reef,7,1,0,30,30,0,0,1
2003,Richardss Reef,7,2,80,20,20,0,0,NA
2003,Richardss Reef,7,3,80,20,20,0,0,1
2003,Richardss Reef,7,4,90,10,5,5,0,1
2003,Richardss Reef,7,5,50,50,0,50,0,NA
2003,Richardss Reef,8,1,0,7,3,4,0,NA
2003,Richardss Reef,8,2,0,40,10,30,0,NA
2003,Richardss Reef,8,3,30,70,50,20,0,NA
2003,Richardss Reef,8,4,10,20,10,10,0,NA
2003,Richardss Reef,8,5,50,23,20,3,0,1
2003,Richardss Reef,9,1,90,30,25,5,0,NA
2003,Richardss Reef,9,2,70,10,5,5,0,NA
2003,Richardss Reef,9,3,20,8,3,5,0,NA
2003,Richardss Reef,9,4,80,15,10,5,0,NA
2003,Richardss Reef,9,5,80,30,5,25,0,NA
2003,Richardss Reef,10,1,0,22,20,2,0,NA
2003,Richardss Reef,10,2,70,15,5,10,0,NA
2003,Richardss Reef,10,3,80,10,5,5,0,NA
2003,Richardss Reef,10,4,80,8,3,5,0,NA
2003,Richardss Reef,10,5,0,20,10,10,0,NA
2003,Richardss Reef,11,1,0,10,5,5,0,NA
2003,Richardss Reef,11,2,0,10,0,10,0,NA
2003,Richardss Reef,11,3,0,30,10,20,0,NA
2003,Richardss Reef,11,4,0,35,5,30,0,NA
2003,Richardss Reef,11,5,90,20,10,12,0,NA
2004,Sailfin,1,1,10,25,20,5,0,2
2004,Sailfin,1,2,70,5,5,0,0,1
2004,Sailfin,1,3,90,0,0,0,0,0
2004,Sailfin,1,4,30,5,0,5,0,2
2004,Sailfin,1,5,0,25,20,5,0,1
2004,Sailfin,2,1,60,40,30,10,0,0
2004,Sailfin,2,2,10,85,80,5,0,0
2004,Sailfin,2,3,0,97,95,2,0,1
2004,Sailfin,2,4,60,20,20,0,0,0
2004,Sailfin,2,5,70,7,5,2,0,1
2004,Sailfin,3,1,20,77,75,2,0,1
2004,Sailfin,3,2,10,82,80,2,0,1
2004,Sailfin,3,3,30,50,50,0,0,0
2004,Sailfin,3,4,20,75,70,5,0,1
2004,Sailfin,3,5,30,30,20,10,0,2
2004,Sailfin,4,1,5,25,20,5,0,1
2004,Sailfin,4,2,20,30,20,10,0,1
2004,Sailfin,4,3,30,60,40,20,0,1
2004,Sailfin,4,4,15,85,80,5,0,0
2004,Sailfin,4,5,45,55,50,5,0,0
2004,Sailfin,5,1,0,20,10,10,0,1
2004,Sailfin,5,2,0,25,20,5,0,1
2004,Sailfin,5,3,5,45,40,5,0,0
2004,Sailfin,5,4,0,28,25,3,0,1
2004,Sailfin,5,5,0,7,2,5,0,1
2004,Sailfin,6,1,0,20,10,10,0,1
2004,Sailfin,6,2,1,40,20,20,0,0
2004,Sailfin,6,3,15,35,25,10,0,0
2004,Sailfin,6,4,0,7,2,5,0,1
2004,Sailfin,6,5,3,12,10,2,0,1
2004,Sailfin,7,1,0,70,40,30,0,0
2004,Sailfin,7,2,0,60,50,10,0,0
2004,Sailfin,7,3,0,50,40,10,0,0
2004,Sailfin,7,4,0,60,40,20,0,0
2004,Sailfin,7,5,0,40,30,10,0,0
2004,Sailfin,8,1,0,22,12,10,0,0
2004,Sailfin,8,2,0,35,25,10,0,0
2004,Sailfin,8,3,0,45,40,5,0,0
2004,Sailfin,8,4,0,15,15,0,0,0
2004,Sailfin,8,5,0,2,2,0,0,0
2004,Sailfin,9,1,0,35,5,30,0,0
2004,Sailfin,9,2,0,50,40,10,0,0
2004,Sailfin,9,3,0,12,5,7,0,0
2004,Sailfin,9,4,0,80,60,20,0,0
2004,Sailfin,9,5,0,35,30,5,0,0
2004,Sailfin,10,1,0,45,40,5,0,1
2004,Sailfin,10,2,0,80,70,10,0,0
2004,Sailfin,10,3,0,45,30,15,0,0
2004,Sailfin,10,4,0,40,30,10,0,0
2004,Sailfin,10,5,0,10,5,5,0,0
2004,Pauls Anchor,1,1,0,65,60,5,0,0
2004,Pauls Anchor,1,2,40,50,50,0,0,0
2004,Pauls Anchor,1,3,40,50,40,10,0,0
2004,Pauls Anchor,1,4,5,30,25,5,0,1
2004,Pauls Anchor,1,5,0,82,80,2,0,0
2004,Pauls Anchor,2,1,0,38,35,3,0,1
2004,Pauls Anchor,2,2,0,23,20,3,0,0
2004,Pauls Anchor,2,3,0,20,10,10,0,2
2004,Pauls Anchor,2,4,0,27,25,2,0,0
2004,Pauls Anchor,2,5,0,17,15,2,0,0
2004,Pauls Anchor,3,1,5,30,20,10,0,0
2004,Pauls Anchor,3,2,20,25,25,0,0,0
2004,Pauls Anchor,3,3,5,70,60,10,0,0
2004,Pauls Anchor,3,4,20,50,30,20,0,1
2004,Pauls Anchor,3,5,20,42,40,2,0,0
2004,Pauls Anchor,4,1,20,60,50,10,0,0
2004,Pauls Anchor,4,2,50,27,25,2,0,0
2004,Pauls Anchor,4,3,15,17,15,2,0,0
2004,Pauls Anchor,4,4,20,20,20,0,0,2
2004,Pauls Anchor,4,5,25,15,5,10,0,0
2004,Pauls Anchor,5,1,10,35,25,10,0,0
2004,Pauls Anchor,5,2,5,45,30,15,0,1
2004,Pauls Anchor,5,3,10,52,50,2,0,0
2004,Pauls Anchor,5,4,0,50,50,0,0,0
2004,Pauls Anchor,5,5,10,25,25,0,0,0
2004,Pauls Anchor,6,1,10,4,3,1,0,0
2004,Pauls Anchor,6,2,0,12,10,2,0,0
2004,Pauls Anchor,6,3,0,28,25,3,0,0
2004,Pauls Anchor,6,4,0,20,20,0,0,0
2004,Pauls Anchor,6,5,0,20,10,10,0,0
2004,Pauls Anchor,7,1,0,65,40,25,0,0
2004,Pauls Anchor,7,2,0,25,0,25,0,0
2004,Pauls Anchor,7,3,0,45,40,5,0,0
2004,Pauls Anchor,7,4,0,45,5,40,0,0
2004,Pauls Anchor,7,5,0,10,10,0,0,0
2004,Pauls Anchor,8,1,0,40,40,0,0,0
2004,Pauls Anchor,8,2,0,37,32,5,0,0
2004,Pauls Anchor,8,3,0,25,25,0,0,0
2004,Pauls Anchor,8,4,0,12,10,2,0,0
2004,Pauls Anchor,8,5,0,75,70,5,0,0
2004,Pauls Anchor,9,1,30,70,65,5,0,0
2004,Pauls Anchor,9,2,30,50,50,0,0,0
2004,Pauls Anchor,9,3,20,30,30,0,0,0
2004,Pauls Anchor,9,4,30,70,40,30,0,0
2004,Pauls Anchor,9,5,40,60,60,0,0,0
2004,Pauls Anchor,10,1,40,60,60,0,0,1
2004,Pauls Anchor,10,2,50,45,40,5,0,0
