date,year,month,day,site,mpa,observer,transect,common_name,sizeclass,count,fish_spp,common_family,foodweb,a,b,biomass,density
20933,2022,September,5,Marthas,Outside,VEM,3,,30,1,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,491.4,0.016666667
20934,2022,September,5,Marthas,Outside,VEM,3,,20,4,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,503.2174529,0.066666667
20935,2022,September,5,Marthas,Outside,VEM,3,,10,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,28.8765304,0.016666667
20936,2022,September,5,Marthas,Outside,VEM,3,,20,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,223.1431181,0.016666667
20937,2022,September,5,Marthas,Outside,VEM,3,,30,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,737.9937972,0.016666667
20938,2022,September,5,Marthas,Outside,VEM,3,,10,1,Bodianus_rufus,Wrasse,Carnivore,0.0166,3.08,19.95758961,0.016666667
20939,2022,September,5,Marthas,Outside,VEM,3,,10,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,13.80384265,0.016666667
20940,2022,September,5,Marthas,Outside,VEM,3,,20,3,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,365.0525959,0.05
20139,2022,September,6,Meadows,Inside,ADC,1,,10,3,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,108.7269266,0.05
20161,2022,September,6,Meadows,Inside,ADC,1,,40,1,Kyphosus_spp.,Chub,Carnivore,0.0138,3.03,986.5539963,0.016666667
20158,2022,September,6,Meadows,Inside,ADC,1,,10,2,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,38.99758349,0.033333333
20153,2022,September,6,Meadows,Inside,ADC,1,,10,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,14.17074507,0.016666667
20140,2022,September,6,Meadows,Inside,ADC,1,,30,1,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,423.2952563,0.016666667
20141,2022,September,6,Meadows,Inside,ADC,1,,40,5,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,5002.420878,0.083333333
20159,2022,September,6,Meadows,Inside,ADC,1,,40,3,Haemulon_parra,Grunt,Carnivore,0.0174,3.04,3871.977961,0.05
20157,2022,September,6,Meadows,Inside,ADC,1,,30,1,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,412.3344666,0.016666667
20142,2022,September,6,Meadows,Inside,ADC,1,,5,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,4.532603504,0.033333333
20143,2022,September,6,Meadows,Inside,ADC,1,,20,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,306.6267952,0.033333333
20144,2022,September,6,Meadows,Inside,ADC,1,,30,1,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,442.2273269,0.016666667
20145,2022,September,6,Meadows,Inside,ADC,1,,5,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,1.861835794,0.016666667
20146,2022,September,6,Meadows,Inside,ADC,1,,10,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,33.05337854,0.033333333
20147,2022,September,6,Meadows,Inside,ADC,1,,20,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,293.4001583,0.033333333
20148,2022,September,6,Meadows,Inside,ADC,1,,5,4,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,11.48088131,0.066666667
20149,2022,September,6,Meadows,Inside,ADC,1,,20,3,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,500.1177462,0.05
20150,2022,September,6,Meadows,Inside,ADC,1,,30,4,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,2187.552028,0.066666667
20151,2022,September,6,Meadows,Inside,ADC,1,,40,5,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,6352.41558,0.083333333
20152,2022,September,6,Meadows,Inside,ADC,1,,20,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,268.409368,0.033333333
20160,2022,September,6,Meadows,Inside,ADC,1,,75,1,Scarus_guacamaia,Parrotfish,Herbivore,0.0191,3.01,8413.327022,0.016666667
20154,2022,September,6,Meadows,Inside,ADC,1,,20,3,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,669.4293543,0.05
20155,2022,September,6,Meadows,Inside,ADC,1,,30,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,737.9937972,0.016666667
20156,2022,September,6,Meadows,Inside,ADC,1,,20,2,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,243.3683973,0.033333333
20162,2022,September,6,Meadows,Inside,ADC,2,,10,1,Chaetodon_striatus,Butterflyfish,Corallivore,0.0251,3.06,28.8186559,0.016666667
20163,2022,September,6,Meadows,Inside,ADC,2,,10,2,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,72.48461777,0.033333333
20183,2022,September,6,Meadows,Inside,ADC,2,,40,12,Kyphosus_spp.,Chub,Carnivore,0.0138,3.03,11838.64796,0.2
20182,2022,September,6,Meadows,Inside,ADC,2,,5,2,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,5.011744349,0.033333333
20181,2022,September,6,Meadows,Inside,ADC,2,,20,1,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,122.6695505,0.016666667
20164,2022,September,6,Meadows,Inside,ADC,2,,5,3,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,6.798905257,0.05
20165,2022,September,6,Meadows,Inside,ADC,2,,10,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,37.28025867,0.033333333
20166,2022,September,6,Meadows,Inside,ADC,2,,30,4,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,2103.572705,0.066666667
20167,2022,September,6,Meadows,Inside,ADC,2,,5,3,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,5.585507382,0.05
20168,2022,September,6,Meadows,Inside,ADC,2,,10,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,33.05337854,0.033333333
20169,2022,September,6,Meadows,Inside,ADC,2,,20,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,293.4001583,0.033333333
20170,2022,September,6,Meadows,Inside,ADC,2,,30,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,526.1599821,0.016666667
20171,2022,September,6,Meadows,Inside,ADC,2,,5,2,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,5.740440657,0.033333333
20172,2022,September,6,Meadows,Inside,ADC,2,,20,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,166.7059154,0.016666667
20173,2022,September,6,Meadows,Inside,ADC,2,,30,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,546.8880071,0.016666667
20174,2022,September,6,Meadows,Inside,ADC,2,,40,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,1270.483116,0.016666667
20175,2022,September,6,Meadows,Inside,ADC,2,,5,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,4.079214059,0.033333333
20176,2022,September,6,Meadows,Inside,ADC,2,,10,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,33.08926212,0.033333333
20177,2022,September,6,Meadows,Inside,ADC,2,,5,1,Scarus_/_Sparisoma,Parrotfish,Herbivore,0.0121,3.028,1.582218811,0.016666667
20178,2022,September,6,Meadows,Inside,ADC,2,,30,1,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,491.4,0.016666667
20179,2022,September,6,Meadows,Inside,ADC,2,,20,3,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,669.4293543,0.05
20180,2022,September,6,Meadows,Inside,ADC,2,,5,2,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,3.131812905,0.033333333
20184,2022,September,6,Meadows,Inside,ADC,3,,10,1,Chaetodon_striatus,Butterflyfish,Corallivore,0.0251,3.06,28.8186559,0.016666667
20185,2022,September,6,Meadows,Inside,ADC,3,,10,3,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,108.7269266,0.05
20209,2022,September,6,Meadows,Inside,ADC,3,,5,3,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,7.517616524,0.05
20203,2022,September,6,Meadows,Inside,ADC,3,,10,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,14.17074507,0.016666667
20204,2022,September,6,Meadows,Inside,ADC,3,,20,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,122.3477457,0.016666667
20186,2022,September,6,Meadows,Inside,ADC,3,,5,4,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,9.065207009,0.066666667
20187,2022,September,6,Meadows,Inside,ADC,3,,10,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,37.28025867,0.033333333
20188,2022,September,6,Meadows,Inside,ADC,3,,20,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,153.3133976,0.016666667
20189,2022,September,6,Meadows,Inside,ADC,3,,30,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,1051.786353,0.033333333
20190,2022,September,6,Meadows,Inside,ADC,3,,30,1,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,442.2273269,0.016666667
20191,2022,September,6,Meadows,Inside,ADC,3,,5,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,1.861835794,0.016666667
20192,2022,September,6,Meadows,Inside,ADC,3,,10,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,33.05337854,0.033333333
20193,2022,September,6,Meadows,Inside,ADC,3,,20,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,293.4001583,0.033333333
20194,2022,September,6,Meadows,Inside,ADC,3,,30,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,526.1599821,0.016666667
20195,2022,September,6,Meadows,Inside,ADC,3,,30,1,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,489.4018424,0.016666667
20196,2022,September,6,Meadows,Inside,ADC,3,,20,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,166.7059154,0.016666667
20197,2022,September,6,Meadows,Inside,ADC,3,,30,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,546.8880071,0.016666667
20198,2022,September,6,Meadows,Inside,ADC,3,,40,2,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,2540.966232,0.033333333
20199,2022,September,6,Meadows,Inside,ADC,3,,5,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,4.079214059,0.033333333
20200,2022,September,6,Meadows,Inside,ADC,3,,10,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,16.54463106,0.016666667
20201,2022,September,6,Meadows,Inside,ADC,3,,20,3,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,402.6140521,0.05
20202,2022,September,6,Meadows,Inside,ADC,3,,30,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,456.6287756,0.016666667
20205,2022,September,6,Meadows,Inside,ADC,3,,40,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,870.100447,0.016666667
20206,2022,September,6,Meadows,Inside,ADC,3,,5,2,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,3.131812905,0.033333333
20207,2022,September,6,Meadows,Inside,ADC,3,,10,3,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,41.41152794,0.05
20208,2022,September,6,Meadows,Inside,ADC,3,,20,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,121.6841986,0.016666667
20210,2022,September,6,Meadows,Inside,ADC,4,,10,2,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,72.48461777,0.033333333
20229,2022,September,6,Meadows,Inside,ADC,4,,5,5,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,12.52936087,0.083333333
20230,2022,September,6,Meadows,Inside,ADC,4,,10,1,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,19.49879175,0.016666667
20231,2022,September,6,Meadows,Inside,ADC,4,,50,1,Epinephelus_striatus,Grouper,Carnivore,0.0091,3.16,2127.093625,0.016666667
20211,2022,September,6,Meadows,Inside,ADC,4,,40,3,Haemulon_sciurus,Grunt,Carnivore,0.0245,2.92,3501.89011,0.05
20212,2022,September,6,Meadows,Inside,ADC,4,,30,2,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,846.5905125,0.033333333
20232,2022,September,6,Meadows,Inside,ADC,4,,30,4,Haemulon_parra,Grunt,Carnivore,0.0174,3.04,2153.068534,0.066666667
20233,2022,September,6,Meadows,Inside,ADC,4,,40,1,Haemulon_parra,Grunt,Carnivore,0.0174,3.04,1290.65932,0.016666667
20228,2022,September,6,Meadows,Inside,ADC,4,,30,1,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,412.3344666,0.016666667
20213,2022,September,6,Meadows,Inside,ADC,4,,5,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,2.266301752,0.016666667
20214,2022,September,6,Meadows,Inside,ADC,4,,30,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,525.8931764,0.016666667
20215,2022,September,6,Meadows,Inside,ADC,4,,40,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,1260.988991,0.016666667
20216,2022,September,6,Meadows,Inside,ADC,4,,10,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,21.87424758,0.016666667
20217,2022,September,6,Meadows,Inside,ADC,4,,20,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,166.7059154,0.016666667
20218,2022,September,6,Meadows,Inside,ADC,4,,30,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,546.8880071,0.016666667
20219,2022,September,6,Meadows,Inside,ADC,4,,50,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,2442.9537,0.016666667
20220,2022,September,6,Meadows,Inside,ADC,4,,10,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,16.54463106,0.016666667
20221,2022,September,6,Meadows,Inside,ADC,4,,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667
20222,2022,September,6,Meadows,Inside,ADC,4,,30,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,456.6287756,0.016666667
20223,2022,September,6,Meadows,Inside,ADC,4,,30,1,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,491.4,0.016666667
20224,2022,September,6,Meadows,Inside,ADC,4,,40,1,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,1164.8,0.016666667
20225,2022,September,6,Meadows,Inside,ADC,4,,5,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,7.47371476,0.033333333
20226,2022,September,6,Meadows,Inside,ADC,4,,20,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,223.1431181,0.016666667
20227,2022,September,6,Meadows,Inside,ADC,4,,30,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,737.9937972,0.016666667
20234,2022,September,6,Meadows,Inside,ADC,5,,10,4,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,144.9692355,0.066666667
20256,2022,September,6,Meadows,Inside,ADC,5,,5,5,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,12.52936087,0.083333333
20257,2022,September,6,Meadows,Inside,ADC,5,,10,4,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,77.99516698,0.066666667
20235,2022,September,6,Meadows,Inside,ADC,5,,30,1,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,423.2952563,0.016666667
20236,2022,September,6,Meadows,Inside,ADC,5,,20,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,144.4084582,0.016666667
20237,2022,September,6,Meadows,Inside,ADC,5,,30,2,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,970.8127949,0.033333333
20258,2022,September,6,Meadows,Inside,ADC,5,,30,5,Haemulon_parra,Grunt,Carnivore,0.0174,3.04,2691.335667,0.083333333
20238,2022,September,6,Meadows,Inside,ADC,5,,5,8,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,18.13041402,0.133333333
20239,2022,September,6,Meadows,Inside,ADC,5,,10,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,18.64012933,0.016666667
20240,2022,September,6,Meadows,Inside,ADC,5,,20,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,153.3133976,0.016666667
20241,2022,September,6,Meadows,Inside,ADC,5,,30,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,1051.786353,0.033333333
20242,2022,September,6,Meadows,Inside,ADC,5,,20,1,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,129.446127,0.016666667
20243,2022,September,6,Meadows,Inside,ADC,5,,5,3,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,5.585507382,0.05
20244,2022,September,6,Meadows,Inside,ADC,5,,10,3,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,49.58006782,0.05
20245,2022,September,6,Meadows,Inside,ADC,5,,20,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,293.4001583,0.033333333
20246,2022,September,6,Meadows,Inside,ADC,5,,30,2,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,978.8036847,0.033333333
20247,2022,September,6,Meadows,Inside,ADC,5,,5,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,2.870220329,0.016666667
20248,2022,September,6,Meadows,Inside,ADC,5,,30,5,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,2734.440035,0.083333333
20249,2022,September,6,Meadows,Inside,ADC,5,,40,2,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,2540.966232,0.033333333
20250,2022,September,6,Meadows,Inside,ADC,5,,5,3,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,6.118821088,0.05
20251,2022,September,6,Meadows,Inside,ADC,5,,10,3,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,49.63389318,0.05
20252,2022,September,6,Meadows,Inside,ADC,5,,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667
20253,2022,September,6,Meadows,Inside,ADC,5,,20,4,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,892.5724724,0.066666667
20254,2022,September,6,Meadows,Inside,ADC,5,,30,3,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,2213.981392,0.05
20255,2022,September,6,Meadows,Inside,ADC,5,,10,2,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,27.60768529,0.033333333
20976,2022,September,6,Meadows,Inside,VEM,1,,10,2,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,72.48461777,0.033333333
21000,2022,September,6,Meadows,Inside,VEM,1,,10,1,Microspathodon_chrysurus,Damselfish,Herbivore,0.02291,3.02,23.98971504,0.016666667
20992,2022,September,6,Meadows,Inside,VEM,1,,10,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,14.17074507,0.016666667
20977,2022,September,6,Meadows,Inside,VEM,1,,20,1,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,125.9303867,0.016666667
20978,2022,September,6,Meadows,Inside,VEM,1,,30,2,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,846.5905125,0.033333333
20979,2022,September,6,Meadows,Inside,VEM,1,,20,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,144.4084582,0.016666667
21001,2022,September,6,Meadows,Inside,VEM,1,,10,1,Haemulon_parra,Grunt,Carnivore,0.0174,3.04,19.07872061,0.016666667
20999,2022,September,6,Meadows,Inside,VEM,1,,10,2,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,30.88069618,0.033333333
20980,2022,September,6,Meadows,Inside,VEM,1,,5,3,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,6.798905257,0.05
20981,2022,September,6,Meadows,Inside,VEM,1,,10,3,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,55.920388,0.05
20982,2022,September,6,Meadows,Inside,VEM,1,,20,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,306.6267952,0.033333333
20983,2022,September,6,Meadows,Inside,VEM,1,,30,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,526.1599821,0.016666667
20984,2022,September,6,Meadows,Inside,VEM,1,,5,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,2.870220329,0.016666667
20985,2022,September,6,Meadows,Inside,VEM,1,,10,2,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,43.74849516,0.033333333
20986,2022,September,6,Meadows,Inside,VEM,1,,20,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,166.7059154,0.016666667
20987,2022,September,6,Meadows,Inside,VEM,1,,30,2,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,1093.776014,0.033333333
20988,2022,September,6,Meadows,Inside,VEM,1,,5,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,4.079214059,0.033333333
20989,2022,September,6,Meadows,Inside,VEM,1,,10,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,33.08926212,0.033333333
20990,2022,September,6,Meadows,Inside,VEM,1,,30,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,456.6287756,0.016666667
20991,2022,September,6,Meadows,Inside,VEM,1,,30,1,Sparisoma_rubripinne,Parrotfish,Herbivore,0.0178,3.02,514.4298865,0.016666667
20993,2022,September,6,Meadows,Inside,VEM,1,,20,1,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,145.6,0.016666667
20994,2022,September,6,Meadows,Inside,VEM,1,,20,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,125.8043632,0.016666667
20995,2022,September,6,Meadows,Inside,VEM,1,,5,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,7.47371476,0.033333333
20996,2022,September,6,Meadows,Inside,VEM,1,,10,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,28.8765304,0.016666667
20997,2022,September,6,Meadows,Inside,VEM,1,,20,3,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,669.4293543,0.05
20998,2022,September,6,Meadows,Inside,VEM,1,,10,2,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,27.60768529,0.033333333
19773,2022,September,4,Sailfin,Outside,ADC,1,,30,1,Holacanthus_ciliaris,Angelfish,Omnivore,0.03311,2.88,594.3857574,0.016666667
19749,2022,September,4,Sailfin,Outside,ADC,1,,10,2,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,72.48461777,0.033333333
19771,2022,September,4,Sailfin,Outside,ADC,1,,5,1,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,2.505872175,0.016666667
19772,2022,September,4,Sailfin,Outside,ADC,1,,20,1,Microspathodon_chrysurus,Damselfish,Herbivore,0.02291,3.02,194.5967918,0.016666667
19764,2022,September,4,Sailfin,Outside,ADC,1,,20,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,122.3477457,0.016666667
19750,2022,September,4,Sailfin,Outside,ADC,1,,30,3,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,1456.219192,0.05
19751,2022,September,4,Sailfin,Outside,ADC,1,,5,9,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,20.39671577,0.15
19752,2022,September,4,Sailfin,Outside,ADC,1,,10,3,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,55.920388,0.05
19753,2022,September,4,Sailfin,Outside,ADC,1,,20,6,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,919.8803856,0.1
19754,2022,September,4,Sailfin,Outside,ADC,1,,30,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,525.8931764,0.016666667
19755,2022,September,4,Sailfin,Outside,ADC,1,,40,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,1260.988991,0.016666667
19756,2022,September,4,Sailfin,Outside,ADC,1,,5,4,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,7.447343176,0.066666667
19757,2022,September,4,Sailfin,Outside,ADC,1,,10,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,16.52668927,0.016666667
19758,2022,September,4,Sailfin,Outside,ADC,1,,30,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,1052.319964,0.033333333
19759,2022,September,4,Sailfin,Outside,ADC,1,,5,4,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,11.48088131,0.066666667
19760,2022,September,4,Sailfin,Outside,ADC,1,,5,12,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,24.47528435,0.2
19761,2022,September,4,Sailfin,Outside,ADC,1,,10,4,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,66.17852424,0.066666667
19762,2022,September,4,Sailfin,Outside,ADC,1,,20,6,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,805.2281041,0.1
19763,2022,September,4,Sailfin,Outside,ADC,1,,30,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,913.2575513,0.033333333
19765,2022,September,4,Sailfin,Outside,ADC,1,,30,1,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,491.4,0.016666667
19766,2022,September,4,Sailfin,Outside,ADC,1,,5,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,3.73685738,0.016666667
19767,2022,September,4,Sailfin,Outside,ADC,1,,10,2,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,40.82847126,0.033333333
19768,2022,September,4,Sailfin,Outside,ADC,1,,20,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,152.3772427,0.016666667
19769,2022,September,4,Sailfin,Outside,ADC,1,,5,4,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,6.263625809,0.066666667
19770,2022,September,4,Sailfin,Outside,ADC,1,,10,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,13.80384265,0.016666667
19798,2022,September,4,Sailfin,Outside,ADC,2,,40,3,Kyphosus_spp.,Chub,Carnivore,0.0138,3.03,2959.661989,0.05
19788,2022,September,4,Sailfin,Outside,ADC,2,,20,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,122.3477457,0.016666667
19774,2022,September,4,Sailfin,Outside,ADC,2,,40,1,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,1000.484176,0.016666667
19775,2022,September,4,Sailfin,Outside,ADC,2,,30,2,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,970.8127949,0.033333333
19797,2022,September,4,Sailfin,Outside,ADC,2,,40,1,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,974.5776804,0.016666667
19776,2022,September,4,Sailfin,Outside,ADC,2,,10,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,37.28025867,0.033333333
19777,2022,September,4,Sailfin,Outside,ADC,2,,20,4,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,613.2535904,0.066666667
